text,label
"Tezpur mein ek road divider ke concrete blocks shift ho gaye hain, ek lane mein aa gaye hain, hazard ban gaye hain ab #DividerShift",road_damage
"Lakhimpur mein ek road ke neeche ek underground pipe burst aayi aur road pe ek sinkhole ban gayi, koi gira nahi par close call tha #SinkholeAlert",road_damage
"Kokrajhar mein ek elevated road section pe expansion joint fail ho gayi, 3 inch gap hai ab, bikes wale special care lete hain #ExpansionJointFail",road_damage
"Hojai mein ek road pe anti-skid surface completely wear out ho gayi hai, baarish mein skidding risk bahut badh gayi hai especially #AntiSkidWorn",road_damage
"Morigaon mein ek road ka ek section heavy rain mein completely washed away ho gayi, connectivity cut ho gayi ek paas ke gaon ki #RoadWashout",road_damage
"Barpeta mein ek highway flyover ki guard rail ek point pe bent hai, ek truck ke side mirror ne touch kiya tha, no one fixed it still #BentGuardRail",road_damage
"Sivasagar mein ek road pe ek truck waale ne overweight load daal ke continuously trips maara, road literally sagging hai ek jagah #RoadSagging",road_damage
"Hailakandi mein ek road pe road marking bilkul ghis gayi hai, no lanes visible, accidents ki frequency badh gayi hai significantly #FadedMarkings",road_damage
"Goalpara mein ek road ka ek section pe uneven surface ki wajah se baarish mein log skid karte hain, 2 slipping incidents is week #UnevenSurface",road_damage
"Cachar mein ek hill road pe slope failure hui, road ka ek hissa neeche slip kar gaya, geotechnical survey required hai wahan #SlopeFailure",road_damage
"Biswanath mein ek bus stand ke paas road ka concrete slab uplift ho gaya groundwater pressure se, ek slab almost vertical ho gaya #SlabUplift",road_damage
"Dima Hasao mein ek landslide prone area mein road ke paas ek hillside slipping hai, road pe cracks aa rahi hain as warning signs #HillsideSlipping",road_damage
Rangapara mein ek road pe ek industrial unit ke saamne road surface chemical spill se damaged ho gayi hai permanently #ChemicalSpillDamage,road_damage
"Jorhat mein ek water body ke paas embankment road ki erosion ho rahi hai, ek side ki road narrow hoti ja rahi hai season by season #EmbankmentErosion",road_damage
"Tinsukia mein ek new bypass pe already pothole nahi, concrete spalling hai, surface se concrete chunks ud rahe hain heavy vehicles se #ConcreteSpallingRoad",road_damage
"Udalguri mein ek road jo recently repaired thi uspe contractor ne sealant nahi dala, joints se paani enter karke structure damage ho raha hai #UnsealedJoints",road_damage
"Guwahati mein aaj Bihu festival ki wajah se office se ghar bohot late aaya, maa ne handmade pithas banaaye the, itna khush hua #BihuCelebration",none
"Jorhat ke ek purane bookstore mein gaya tha, Assamese literature ki rare books mili, ek puri dopahar wahan bita diya happily #BookstoreJoy",none
"Tezpur mein ek local handloom mela mein gaya, Mising tribe ke kapde dekhe, craftsmanship itnaa incredible tha sach mein #HandloomMela",none
"Aaj Guwahati se Shillong trip plan kar rahe hain friends ke saath, weather perfect hai, cloud chasing mode on hai #MeghalayaTrip",none
"Dibrugarh mein ek purana Assamese natak dekha, script 1960s ki thi, actors itne talented the, tears aa gaye ek scene pe #AssamTheatre",none
"Guwahati ke Fancy Bazaar mein ek famous old mithai shop ka rasgolla khaaya, 70 saal purani dukan hai, taste unique hai #OldSweetShop",none
"Aaj Kaziranga safari se wapas aaya, rhino ka encounter itna close tha, life-changing experience tha genuinely #SafariMemory",none
"Majuli mein ek satra monastery mein classical dance performance dekhi, Sattriya dance ka live performance rare hota hai #SatriyaDance",none
"Silchar mein ek local restaurant mein Manipuri thali khaaya, bahut zyada varieties thi, sab kuch unique aur delicious tha #ManiupriThali",none
"Tinsukia mein ek rubber plantation ke andar walk ki, pehli baar dekha itna, nature ka miracle lagta hai tapping process #RubberPlantation",none
"Barpeta mein ek famous Vaishnavite monastery visited, peace wahan ki feel ki jo shahar mein milti nahi #BarpetraSatra",none
"Assam tourism ka new brochure dekha, itne hidden gems hain jo main kabhi nahi jaanta tha, travel list grow hoti ja rahi hai #AssamHiddenGems",none
"Guwahati mein ek college friend se 5 saal baad mila, chai pe puri zindagi ki update ho gayi ek ghante mein #OldFriendMeet",none
"Dibrugarh mein ek organic tea estate visit ki, harvesting process dekha live, ab chai peena ek alag level pe experience hai #TeaEstateVisit",none
"Aaj Sivasagar mein ek Ahom era museum mein gaya, history itni rich hai Assam ki, yeh sab national level pe highlight hona chahiye #AhomHistory",none
"Lakhimpur mein ek morning jungle walk thi guided tour mein, pehli baar jungle ki sounds ko itna carefully suna, beautiful experience #JungleWalk",none
"Kamrup mein ek local filmmaker ki short film screening thi, Assamese cinema mein naye topics explore ho rahe hain, proud feel hua #AssamCinema",none
"Guwahati mein ek weekend haat mein gaya, handmade pottery aur bamboo crafts, sab original artisans se directly le saka, pure joy #WeekendHaat",none
"Jorhat mein ek sunset Brahmaputra ke paas dekha, koi filter nahi chahiye, nature khud hi best photographer hai #BrahmaputraSunset",none
"Aaj Numaligarh refinery ke paas waale gaon mein ek CSR program dekha, community development aisa hona chahiye #CSRProgram",none
"Biswanath mein ek folk music concert tha, Bihu songs ka live performance aur dhol ki thaap, sab kuch chhod ke dance mode aa gaya #BihuMusic",none
"Hojai mein ek naya community library khula, 10,000 books hain, bachche itne excited the jaise koi amusement park ho #CommunityLibrary",none
"Tezpur mein ek photography walk tha city mein, heritage buildings capture kiye, Assam ka architecture unique hai bahut #TezpurHeritage",none
"Guwahati mein aaj morning jog pe gaya, Brahmaputra ke saath run karna spiritual experience hai honestly #MorningJog",none
"Silapathar mein ek traditional Assamese wedding mein invited tha, rituals itne beautiful the, culture kitna rich hai hamara #AssamWedding",none
"Aaj Kaziranga ke buffer zone mein cycling ki, fresh air aur wildlife ke beech mein, sab stress gayab ho gaya #BufferZoneCycling",none
"Majuli mein ek mask making workshop mein participate kiya, Raas festival ke liye masks banate hain, art ka ek alag dimension tha #MaskMaking",none
"Dibrugarh mein ek startup ke product demo mein gaya jo Assam mein agriculture tech pe kaam kar raha hai, future bright lag raha hai #AgriTechAssam",none
"Guwahati mein ek culinary festival mein gaya, Assam ke different regions ki cuisine ek jagah thi, khaya bahut par regret zero hai #CulinaryFestival",none
"Jorhat mein ek amateur astronomy club ki rooftop stargazing event thi, pehli baar telescope se Saturn ka ring dekha #StargazingEvent",none
"Kokrajhar mein ek tribal art fair mein Bodo community ke handicrafts dekhe, ek ek piece mein heritage aur skill dono thi #BodoArtFair",none
